,username,likes,replies,retweets,text,timestamp
1857,Joe Biden,3015,409,712,"Overturning Citizens United is an important step in ending the corrupting influence of money in our politics, but we must go further.

As president, I will introduce a constitutional amendment to eliminate all private dollars from our federal elections. http://JoeBiden.com/GovernmentReform …pic.twitter.com/7BASgRd0EN",2019-10-14 22:45:00
1858,Joe Biden,4424,378,791,"On #IndigenousPeoplesDay, we recognize the resiliency of indigenous communities and celebrate their rich contributions to society—while recommitting to the work that remains to come to terms with our past as a nation, to honor our promises, and work to right our wrongs.",2019-10-14 19:05:00
1859,Joe Biden,8213,1572,1939,"Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor.

Today, I’m releasing my plan to change that: http://JoeBiden.com/GovernmentReform …",2019-10-14 17:12:00
1860,Joe Biden,23563,1330,6292,"President Trump betrayed our partners, the Syrian Democratic Forces, and endangered our hard-won gains against ISIS. Our troops are left in the middle of a war with no plan other than retreat.

He has failed as Commander-in-Chief to safeguard our country & protect our troops.https://twitter.com/nytimes/status/1183378120788844544 …",2019-10-14 01:25:02
1861,Joe Biden,4725,1561,1695,"The Russian Facebook trolls are back — and this time, they're going after my campaign. We cannot let 2016 repeat itself.

Chip in $5 to our rapid response fund to help us fight back against their lies and foreign interference in our elections: https://joe.link/31zCT39 https://twitter.com/cnnbrk/status/1186329632351686656 …",2019-10-21 23:16:24
1862,Joe Biden,4317,443,952,"Donald Trump talks tough on trade but has nothing to show for it—other than pain for America's families. Mike Pence has been his complicit sidekick, propping up Trump’s reckless trade wars and slighting hard-working Americans across the country.https://www.citizensvoice.com/news/exclusive-biden-criticizes-trump-administration-s-trade-deal-1.2548628 …",2019-10-21 22:35:00
1863,Joe Biden,4731,548,874,"Assault weapons and high-capacity magazines have no place in our communities. I’ve taken on the @NRA to ban them once before, and I’ll do it again in the White House.https://www.nbcnews.com/news/us-news/want-save-lives-mass-shootings-ban-large-capacity-magazines-researchers-n1066551 …",2019-10-21 18:45:00
1864,Joe Biden,12657,1275,2589,"After the most corrupt administration in modern history, the next president faces a big task: restoring faith in American government. A Biden administration will ensure our government works for all Americans — not just the powerful.https://www.axios.com/joe-biden-government-anti-corruption-plan-trump-24206751-b304-4792-86a8-2d4fb08d23d8.html …",2019-10-21 17:01:00
1865,Joe Biden,2421,385,495,"In the United States, health care should be a right for all — not a privilege for the few. As president, I will give Americans a new choice — a Medicare-like public option — to ensure everyone has access to the quality, affordable care they need.http://JoeBiden.com/HealthCare ",2019-10-21 14:45:00
1866,Joe Biden,80772,3892,14490,"Donald Trump has asked three foreign governments to interfere in our elections on his behalf. In full view of the American people, he has violated his oath of office and betrayed our nation.

He must be impeached.",2019-10-21 00:28:00
1867,Joe Biden,26603,1792,3760,"I’m not going to be distracted by all of President Trump's lies, smears, distortions, and name-calling. I’m going to stay focused on the issues that matter to you—because action cannot wait when it comes to health care, or jobs, or education, or guns, or climate.",2019-10-20 21:42:00
1868,Joe Biden,8658,653,1472,"Thoughts and prayers won’t end our gun violence epidemic. 

It’s past time we take on the @NRA and pass common-sense gun safety reform — that starts with banning assault weapons and high-capacity magazines and requiring universal background checks.",2019-10-20 18:06:00
1869,Joe Biden,53296,3954,6088,Hosting the G7 at Trump’s hotel? A president should never be able to use the office for personal gain.,2019-10-20 00:12:00
1870,Joe Biden,3671,551,756,"Let’s be clear — the effects of climate change are devastating. We need to take action. 

As president, I’ll not only address this grave threat— I’ll lead the rest of the world in addressing the climate emergency. Read my plan at http://JoeBiden.com/Climate .https://qz.com/1727717/what-climate-change-will-do-to-three-major-american-cities-by-2100/ …",2019-10-19 22:47:00
1871,Joe Biden,15700,586,2479,"Our firefighters and teachers should not be paying a higher tax rate than the super-wealthy. We’ve got to rebuild the middle class and, this time, make sure everyone comes along.",2019-10-19 21:11:00
1872,Joe Biden,7909,716,1666,"President Trump has relentlessly fought to sabotage and repeal Obamacare — I will not stand for it. 

I will protect and build on Obamacare as president, ensuring every American has peace of mind when it comes to their health care.https://www.dallasnews.com/news/politics/2019/10/17/ahead-of-trumps-dallas-rally-joe-biden-slams-president-on-healthcare/ …",2019-10-19 17:47:00
1873,Joe Biden,8408,301,1926,This is what being bought and paid for by the @NRA looks like. It’s cowardly.https://twitter.com/samstein/status/1185206833889366016 …,2019-10-19 16:43:42
1874,Joe Biden,8221,881,2032,"President Trump withheld Congressionally appropriated aid to Ukraine unless they granted him a political favor. It's the definition of quid pro quo.

This is no joke—Trump continues to put his own personal, political interests ahead of the national interest. He must be impeached.https://twitter.com/nytpolitics/status/1184989493922816006 …",2019-10-19 01:47:51
1875,Joe Biden,10142,776,2502,We’ve got to choose truth over lies — and that starts with getting Donald Trump out of the White House.https://twitter.com/MSNBC/status/1185219692883038208 …,2019-10-19 00:29:12
1876,Joe Biden,4725,1561,1695,"The Russian Facebook trolls are back — and this time, they're going after my campaign. We cannot let 2016 repeat itself.

Chip in $5 to our rapid response fund to help us fight back against their lies and foreign interference in our elections: https://joe.link/31zCT39 https://twitter.com/cnnbrk/status/1186329632351686656 …",2019-10-21 23:16:24
1877,Joe Biden,4317,443,952,"Donald Trump talks tough on trade but has nothing to show for it—other than pain for America's families. Mike Pence has been his complicit sidekick, propping up Trump’s reckless trade wars and slighting hard-working Americans across the country.https://www.citizensvoice.com/news/exclusive-biden-criticizes-trump-administration-s-trade-deal-1.2548628 …",2019-10-21 22:35:00
1878,Joe Biden,4731,548,874,"Assault weapons and high-capacity magazines have no place in our communities. I’ve taken on the @NRA to ban them once before, and I’ll do it again in the White House.https://www.nbcnews.com/news/us-news/want-save-lives-mass-shootings-ban-large-capacity-magazines-researchers-n1066551 …",2019-10-21 18:45:00
1879,Joe Biden,12657,1275,2589,"After the most corrupt administration in modern history, the next president faces a big task: restoring faith in American government. A Biden administration will ensure our government works for all Americans — not just the powerful.https://www.axios.com/joe-biden-government-anti-corruption-plan-trump-24206751-b304-4792-86a8-2d4fb08d23d8.html …",2019-10-21 17:01:00
1880,Joe Biden,2421,385,495,"In the United States, health care should be a right for all — not a privilege for the few. As president, I will give Americans a new choice — a Medicare-like public option — to ensure everyone has access to the quality, affordable care they need.http://JoeBiden.com/HealthCare ",2019-10-21 14:45:00
1881,Joe Biden,80772,3892,14490,"Donald Trump has asked three foreign governments to interfere in our elections on his behalf. In full view of the American people, he has violated his oath of office and betrayed our nation.

He must be impeached.",2019-10-21 00:28:00
1882,Joe Biden,26603,1792,3760,"I’m not going to be distracted by all of President Trump's lies, smears, distortions, and name-calling. I’m going to stay focused on the issues that matter to you—because action cannot wait when it comes to health care, or jobs, or education, or guns, or climate.",2019-10-20 21:42:00
1883,Joe Biden,8658,653,1472,"Thoughts and prayers won’t end our gun violence epidemic. 

It’s past time we take on the @NRA and pass common-sense gun safety reform — that starts with banning assault weapons and high-capacity magazines and requiring universal background checks.",2019-10-20 18:06:00
1884,Joe Biden,53296,3954,6088,Hosting the G7 at Trump’s hotel? A president should never be able to use the office for personal gain.,2019-10-20 00:12:00
1885,Joe Biden,3671,551,756,"Let’s be clear — the effects of climate change are devastating. We need to take action. 

As president, I’ll not only address this grave threat— I’ll lead the rest of the world in addressing the climate emergency. Read my plan at http://JoeBiden.com/Climate .https://qz.com/1727717/what-climate-change-will-do-to-three-major-american-cities-by-2100/ …",2019-10-19 22:47:00
1886,Joe Biden,15700,586,2479,"Our firefighters and teachers should not be paying a higher tax rate than the super-wealthy. We’ve got to rebuild the middle class and, this time, make sure everyone comes along.",2019-10-19 21:11:00
1887,Joe Biden,7909,716,1666,"President Trump has relentlessly fought to sabotage and repeal Obamacare — I will not stand for it. 

I will protect and build on Obamacare as president, ensuring every American has peace of mind when it comes to their health care.https://www.dallasnews.com/news/politics/2019/10/17/ahead-of-trumps-dallas-rally-joe-biden-slams-president-on-healthcare/ …",2019-10-19 17:47:00
1888,Joe Biden,8408,301,1926,This is what being bought and paid for by the @NRA looks like. It’s cowardly.https://twitter.com/samstein/status/1185206833889366016 …,2019-10-19 16:43:42
